UDA25	2012	84590.4935348753	753262.523308708	1038905.53972185	1617678.0273676	1946561.5291111	2724227.22731846	3144611.81658665	2629271.56100548	1303664.93634088	836067.018511376	895988.186566988	345096.905781856
UDA26	2012	0.0	992207.489857701	1353994.62139865	1072149.70119112	1311789.02132783	1949605.43913582	2952509.25405894	3523912.24080998	1831310.84815963	1005409.35658414	359096.191560038	23323.9580733893
UDA27	2012	0.0	30028.2159842772	209362.848700444	366063.506825662	501022.966199395	890241.149844578	982603.13272217	897502.221612734	307408.548639876	354664.580441224	380083.494783559	146392.151096463
UDA28	2012	74650.9351892127	85586.0501453999	435715.949724051	1732267.93771361	2595240.06826528	5033236.13839729	5114503.33062221	3470532.99935203	2422045.38997554	0.0	0.0	0.0
UDA29	2012	18.4218861407234	5.81743772864949	105627.166808753	330318.84057971	419809.155493555	833664.512128963	881808.785513812	566679.358120548	384437.276293504	0.0	0.0	0.0
UDA30	2012	14518.966966967	16050.4399021378	48252.5770554269	232149.793229589	559243.400410549	1350214.38666704	1239988.48902108	1331148.57568355	652327.743583212	0.0	0.0	0.0
UDA31	2012	0.0	0.0	364663.269210875	1933770.1539231	2671129.51656074	5415463.80580833	5334190.14862481	3604861.5436731	2539215.5901419	0.0	0.0	0.0
UDA32	2012	336497.730961789	3858062.11711767	4979004.47364205	5770391.03134561	7139377.47040072	5845125.71384487	8545243.87724354	8689678.41621499	6808093.37087482	1234791.97041317	793149.744002052	737075.421591914
UDA34	2012	8149.05923808258	536770.796833102	133276.529321919	572620.098507872	111645.514661772	905800.224640707	1013797.66212095	1095828.4027234	584086.335693585	101099.673294842	0.0	0.0
UDA36	2012	13484.4733152388	619626.42110434	638736.259713851	622675.053618984	1014694.56006078	1148485.16834813	1606741.907433	1636125.12508612	1101692.64981498	12001.2553979613	16883.6579587139	16961.0814102173
UDA37	2012	121967.66105497	1740043.97912682	1220283.76476377	1783153.67754297	954358.70520128	3247564.36995126	4055479.46931188	4360447.22215765	2701348.36502185	934059.955186532	122444.363239423	123005.856799783
UDA38	2012	72215.2765615679	1079077.54991644	964896.505528182	1111425.63676468	625387.733598358	2157964.36168982	2758469.79076538	2824219.93660619	1906377.33581174	657259.83560773	90419.4031428399	90834.0397275963
UDA39	2012	266374.151184237	3688665.64821289	196361.046009803	3765578.53781443	198933.823869946	5952197.66069482	6916910.74764345	6717953.71398066	3741041.7729191	240593.178872208	278759.5515269	280037.860212822
UDA40	2012	3119.40278132137	1158136.45878151	565919.67957325	1210689.70564456	565919.67957325	2003161.74715829	2582741.33185724	2889857.71714026	1537642.42097888	531933.503611769	39268.665754047	3923.65673381239
UDA41	2012	23510.2211832754	291910.216203415	230696.661978077	460263.938243509	259807.486273713	562046.892086009	739456.783734535	890576.998647338	493166.333345991	282903.920569753	47020.4563797346	48431.0556935999
UDA42	2012	67206.1305113661	366558.585719519	58605.8810759318	471300.409215924	137661.73246071	729958.418666408	892238.5858288	683568.421854966	263567.579303461	91592.050346828	83243.4208754216	82306.1300625271
UDA43	2012	36841.8721574188	228069.051298874	130233.060325698	256401.554617172	164847.282613339	414994.415111231	554933.196987265	608861.261954042	318814.899580413	137055.063378804	46104.7157080728	40662.6553309197
UDA44	2012	0.0	1006027.54814226	119616.808820563	851938.96743746	316518.37968127	2210172.99099002	1437631.59666643	1700024.34336359	366805.418701692	119616.808820563	0.0	0.0
UDA45	2012	32072.4791993208	1672506.96608884	752402.286658475	1758773.57086803	623389.69364022	3102757.31506536	3590542.22549846	3788814.55563483	2216060.02753778	532351.253361959	6828.04265727344	7032.88184916921
UDA46	2012	6396934.16380575	3007933.32161905	6993528.47465524	11600021.9154453	7430183.25649507	10638459.1359552	13943786.5681531	12204480.6238614	11237871.3352935	4935854.72220734	8491421.57114867	8514780.18562864
UDA48	2012	160097.142957324	303980.208232173	842047.298455504	989787.38886682	1208424.71456952	1909878.33752025	2338096.52893233	1948872.81026964	1357609.25993605	90088.6268291938	208407.74049254	209903.922225754
UDA51	2012	279855.67293258	123139.101508013	589997.926832193	1072986.10809821	680419.67717788	1203854.27096432	1303869.43985936	1212156.77565072	1103413.83325495	563380.917149351	490412.530759263	492263.195328517
UDA52	2012	504759.80012391	336281.565185658	1525546.58533065	1787722.91088078	1595646.54830088	2510737.72853186	3321027.95937211	2915929.8245614	1749557.89473684	0.0	499527.064570171	496093.890092238
UDA53	2012	844546.531435782	5734917.07085394	1423479.40997893	7058636.2621774	1355574.24504126	9822383.51464766	11962944.5648174	11080199.8592221	6010926.52828013	743614.465862774	2282656.45572681	1219894.44013179
UDA55	2012	34600.002777056	334625.74045082	98603.08033241	369603.505089921	90145.2363318268	566355.697331973	640987.012684065	608366.887301356	284101.775769063	0.0	97952.3196396539	27287.8966017807
UDA56	2012	543003.077523889	7055553.71839802	274345.56773797	6869897.5602635	435881.968556707	11993925.636715	11335933.335029	11809140.9728261	6246206.91659856	273589.525976903	551379.17759604	556483.284513798
UDRG05	2012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDA57	2012	6464416.33755097	7079693.10679162	7864464.43837657	4056991.8042402	8762608.92835935	8975634.86848347	13415062.6970875	8092156.64942498	6296292.59633046	2705517.54133519	8518232.11959434	5020392.69233366
UDA58	2012	14007490.4699173	13849164.3558592	11161679.5387406	8525099.33002496	13555947.7842168	12010816.1508959	17214682.2262584	8758184.27948289	6819931.00283037	4254805.09150317	11607946.9847368	10032439.7969217
UDA60	2012	0.0	195456.885385033	1058231.39917729	177197.003242848	1390471.76499538	2076148.7076282	2235591.70867078	2921634.25749903	1002988.69609122	0.0	0.0	0.0
UDA61	2012	3767771.39135486	842069.570863253	353905.769716189	4157833.97941549	2116776.16424282	2874327.26896755	3865791.44225745	2976119.94999767	5147630.58558171	6504287.74207776	7027179.15261808	7009013.62792203
UDA62	2012	4100407.61200846	6872643.49031714	622014.968221238	6610058.29214109	1837764.99049642	10928251.1818729	12628221.7680471	11188102.6929217	5193410.30800186	0.0	4393293.87000907	4363099.42118264
UDA63	2012	4822679.71534875	5093596.41763815	323839.421930613	6206004.54574807	2532088.63571314	7471591.1467913	8443879.19992822	7333880.64169454	1980870.35963688	132079.522702835	5049752.8179383	5015046.62537326
UDA64	2012	2101122.78944719	4169130.55749851	1136686.43820061	6546538.20692896	1468059.16183697	8698333.21130953	8343576.4129161	6898603.43342226	6913293.15341832	3338112.27084068	3585785.55608877	3667130.5483663
UDA65	2012	384162.488800973	435103.000651643	80554.6691282714	565840.963414047	71285.6088010679	769830.332466131	799628.506216919	699463.909546406	879163.469438077	612002.689430051	661005.235349837	676269.238959915
UDA67	2012	1411996.63724808	1304986.10854889	3841529.25480089	3492474.45803911	5304182.60630303	5842999.08628834	5914570.86055503	1188417.61738119	698181.251238622	44440.5384211399	545664.690112106	22154.4955252175
UDA68	2012	2281167.75892637	2124524.96817249	3075851.1729369	2685511.54352874	4197050.34267575	4659807.84683564	5233412.53950569	1244362.63583889	462315.789473684	153801.308003737	827655.231704001	981208.13472283
UDA69	2012	503133.692207586	575711.479467195	2637758.76520349	1950141.08986295	3558990.65648723	4288851.59618221	6755908.36457468	2286917.98007789	1032133.44685814	48240.7814550226	1170438.5986861	266237.61109715
UDA71	2012	339408.560940268	441428.766764193	1157524.39444279	1426097.41697488	1829887.54334465	2670010.75381127	4010798.04477201	1244651.01421758	328624.107743369	41581.5774208211	400615.702597898	207780.761001735
UDA72	2012	201699.422773475	4353973.82407892	929828.467408808	5316129.29278136	892014.123966185	7338942.16691074	9324493.28376643	8681309.14336961	4404767.48262051	185044.075099855	1144923.1950012	303563.538307091
UDA73	2012	67376.2473961648	939798.058615219	511595.91831602	1108059.99268254	526262.330046938	1577272.14808603	1924290.77029512	2222643.72032652	1172127.40593085	428172.121621503	28589.9126489944	11729.7082107595
UDA75	2012	3884185.63837247	3772478.02773928	3741082.74281405	3235120.15214394	4728652.14620099	4038694.8603958	5102518.18361504	2276814.21241556	1807029.91583423	1319553.43339721	2997173.42266752	2543941.71022226
UDA54	2012	1976511.92338166	3064018.35160106	2360035.27890055	4049977.86397941	3583920.74740885	6752629.01308051	8363814.92922493	6510426.48997343	3892085.31086362	1503120.81540977	1992878.48819085	1650580.78798534
UDA70	2012	566571.251560171	878307.22989002	676509.018678276	1160934.57370088	1027338.33240823	1935655.14379332	2397504.9359485	1866227.28706022	1115674.34512721	430872.706386609	571262.761385122	473142.414061444
UDA01	2015	2608606.43555555	1136450.74962963	0.0	447378.737484707	633085.871798407	1725314.71828651	4341726.29820707	2239409.18440814	581144.141379225	810725.706872159	0.0	0.0
UDA02	2015	1202643.96232687	795959.128159653	0.0	2175953.16362419	802336.451225229	3200124.11338701	5667044.48934128	2647673.23808238	1137185.84219817	1582307.56839733	0.0	0.0
UDA03	2015	0.0	1369020.39611083	2436589.76203828	1483072.00758052	1657786.25795496	3628791.08370015	4864541.76143955	4651199.43063081	3071154.54506733	1064919.8566736	420312.564644463	0.0
UDA04	2015	0.0	906255.14492179	1173829.43914748	1043327.50898076	1361351.52814058	1888709.40722646	2869390.87790539	3542195.3237394	1636674.21483089	906255.14492179	267574.294225693	0.0
UDA05	2015	1245569.68421053	707797.628808864	0.0	369071.944759611	70931.5645445789	1346677.4288956	1946965.05859095	826673.862752203	229658.352777004	1148452.8126108	0.0	0.0
UDA06	2015	0.0	62853.5335279058	67838.2322313222	91049.3091271537	39213.0793386848	148781.953782386	236533.372279072	118298.164021707	48921.687949191	3194.62559209337	36018.4537465914	0.0
UDA07	2015	2658220.35536842	1741514.26310966	0.0	3507497.77213218	4296778.85271962	12858823.2853175	14572630.7252108	9779698.54893974	2680683.17710934	5336169.63368421	0.0	0.0
UDA08	2015	0.0	392543.944636678	163321.799307959	184462.958054327	645867.540157498	917187.156439563	582573.670965552	568325.34622054	225697.976374747	0.0	0.0	0.0
UDA09	2015	14974.6712802768	111380.825126431	26205.6747404844	284426.331210966	1004763.63668952	643729.372080176	595772.444985997	278929.581016843	245925.170082513	312144.089433058	0.0	0.0
UDA10	2015	13237.7257525084	150160.267558528	0.0	1940474.30813207	626949.338169626	3516934.2862841	4889096.70915519	2642217.52812667	1784828.41510662	2460259.53177258	0.0	0.0
UDA11	2015	1699504.17777778	536685.529824561	0.0	1267516.25290597	1297367.49379579	2642133.04995121	5374563.8445736	3538440.30758699	1072636.16516741	403733.347357569	0.0	0.0
UDA12	2015	323596.220433172	499880.286406384	0.0	782109.846325898	907554.591512887	2698849.10926084	3076209.27885942	2028426.0930544	582049.832897225	1110980.79343593	0.0	0.0
UDA13	2015	0.0	0.0	241341.533964987	42452.0623199696	890881.946919328	1050623.84661558	1839232.43797214	1320719.96039549	163869.780439959	0.0	0.0	0.0
UDA14	2015	0.0	0.0	0.0	24576.0439117175	203405.957118152	390432.820810698	560387.510689554	356893.805878183	12747.4602076125	0.0	0.0	0.0
UDA15	2015	0.0	26227.9584775087	1116156.8627451	80280.3598615917	486036.207612457	914258.59976932	1200543.74567294	1992631.81050404	236279.757164041	0.0	0.0	0.0
UDA16	2015	14766.8069641387	4663.2021992017	524301.834566329	635083.728081755	906930.971422244	2004831.17576418	2115984.68709749	1993098.5209214	1015528.06235268	0.0	0.0	0.0
UDA17	2015	0.0	106768.937868183	159872.132012414	161479.286467379	4035230.46253069	1024314.79984938	312415.536105345	326041.295146591	199550.551700684	18720.1891484157	19429.3605285239	5364.55946369777
UDA18	2015	0.0	274522.263443669	421237.675574497	372932.822170699	464655.063598657	544133.00173312	836247.455043947	800248.324226744	473098.624449441	0.0	0.0	0.0
UDA20	2015	173791.175801513	1108576.7612442	1587133.24381144	1420879.24130944	1861627.58433455	1882623.77599935	2764080.6262879	2684448.02606041	1577443.35851443	30298.86414405	68259.9241883591	9602.22786583966
UDA21	2015	23602.2776423962	292089.544809277	475690.325640864	425641.392249981	512030.876915717	583941.793645358	857088.372608473	829409.614987094	496629.470854355	13562.9062484762	14002.4211970699	3608.81068444832
UDA22	2015	80291.8157961182	2409688.0055465	4610351.65550064	3317488.05820634	6228779.84072031	6772406.73615497	8248395.11441505	6979191.94071796	5567501.49717306	263605.675716888	282498.371691391	108806.472474426
UDA25	2015	84590.4935348753	753262.523308708	1038905.53972185	1617678.0273676	1946561.5291111	2724227.22731846	3144611.81658665	2629271.56100548	1303664.93634088	836067.018511376	895988.186566988	345096.905781856
UDA26	2015	0.0	992207.489857701	1353994.62139865	1072149.70119112	1311789.02132783	1949605.43913582	2952509.25405894	3523912.24080998	1831310.84815963	1005409.35658414	359096.191560038	23323.9580733893
UDA27	2015	0.0	30028.2159842772	209362.848700444	366063.506825662	501022.966199395	890241.149844578	982603.13272217	897502.221612734	307408.548639876	354664.580441224	380083.494783559	146392.151096463
UDA28	2015	74650.9351892127	85586.0501453999	435715.949724051	1732267.93771361	2595240.06826528	5033236.13839729	5114503.33062221	3470532.99935203	2422045.38997554	0.0	0.0	0.0
UDA29	2015	18.4218861407234	5.81743772864949	105627.166808753	330318.84057971	419809.155493555	833664.512128963	881808.785513812	566679.358120548	384437.276293504	0.0	0.0	0.0
UDA30	2015	14518.966966967	16050.4399021378	48252.5770554269	232149.793229589	559243.400410549	1350214.38666704	1239988.48902108	1331148.57568355	652327.743583212	0.0	0.0	0.0
UDA31	2015	0.0	0.0	364663.269210875	1933770.1539231	2671129.51656074	5415463.80580833	5334190.14862481	3604861.5436731	2539215.5901419	0.0	0.0	0.0
UDA32	2015	336497.730961789	3858062.11711767	4979004.47364205	5770391.03134561	7139377.47040072	5845125.71384487	8545243.87724354	8689678.41621499	6808093.37087482	1234791.97041317	793149.744002052	737075.421591914
UDA34	2015	8149.05923808258	536770.796833102	133276.529321919	572620.098507872	111645.514661772	905800.224640707	1013797.66212095	1095828.4027234	584086.335693585	101099.673294842	0.0	0.0
UDA36	2015	13484.4733152388	619626.42110434	638736.259713851	622675.053618984	1014694.56006078	1148485.16834813	1606741.907433	1636125.12508612	1101692.64981498	12001.2553979613	16883.6579587139	16961.0814102173
UDA37	2015	121967.66105497	1740043.97912682	1220283.76476377	1783153.67754297	954358.70520128	3247564.36995126	4055479.46931188	4360447.22215765	2701348.36502185	934059.955186532	122444.363239423	123005.856799783
UDA38	2015	72215.2765615679	1079077.54991644	964896.505528182	1111425.63676468	625387.733598358	2157964.36168982	2758469.79076538	2824219.93660619	1906377.33581174	657259.83560773	90419.4031428399	90834.0397275963
UDA39	2015	266374.151184237	3688665.64821289	196361.046009803	3765578.53781443	198933.823869946	5952197.66069482	6916910.74764345	6717953.71398066	3741041.7729191	240593.178872208	278759.5515269	280037.860212822
UDA40	2015	3119.40278132137	1158136.45878151	565919.67957325	1210689.70564456	565919.67957325	2003161.74715829	2582741.33185724	2889857.71714026	1537642.42097888	531933.503611769	39268.665754047	3923.65673381239
UDA41	2015	23510.2211832754	291910.216203415	230696.661978077	460263.938243509	259807.486273713	562046.892086009	739456.783734535	890576.998647338	493166.333345991	282903.920569753	47020.4563797346	48431.0556935999
UDA42	2015	67206.1305113661	366558.585719519	58605.8810759318	471300.409215924	137661.73246071	729958.418666408	892238.5858288	683568.421854966	263567.579303461	91592.050346828	83243.4208754216	82306.1300625271
UDA43	2015	36841.8721574188	228069.051298874	130233.060325698	256401.554617172	164847.282613339	414994.415111231	554933.196987265	608861.261954042	318814.899580413	137055.063378804	46104.7157080728	40662.6553309197
UDA44	2015	0.0	1006027.54814226	119616.808820563	851938.96743746	316518.37968127	2210172.99099002	1437631.59666643	1700024.34336359	366805.418701692	119616.808820563	0.0	0.0
UDA45	2015	32072.4791993208	1672506.96608884	752402.286658475	1758773.57086803	623389.69364022	3102757.31506536	3590542.22549846	3788814.55563483	2216060.02753778	532351.253361959	6828.04265727344	7032.88184916921
UDA46	2015	6396934.16380575	3007933.32161905	6993528.47465524	11600021.9154453	7430183.25649507	10638459.1359552	13943786.5681531	12204480.6238614	11237871.3352935	4935854.72220734	8491421.57114867	8514780.18562864
UDA48	2015	160097.142957324	303980.208232173	842047.298455504	989787.38886682	1208424.71456952	1909878.33752025	2338096.52893233	1948872.81026964	1357609.25993605	90088.6268291938	208407.74049254	209903.922225754
UDA51	2015	279855.67293258	123139.101508013	589997.926832193	1072986.10809821	680419.67717788	1203854.27096432	1303869.43985936	1212156.77565072	1103413.83325495	563380.917149351	490412.530759263	492263.195328517
UDA52	2015	504759.80012391	336281.565185658	1525546.58533065	1787722.91088078	1595646.54830088	2510737.72853186	3321027.95937211	2915929.8245614	1749557.89473684	0.0	499527.064570171	496093.890092238
UDA53	2015	844546.531435782	5734917.07085394	1423479.40997893	7058636.2621774	1355574.24504126	9822383.51464766	11962944.5648174	11080199.8592221	6010926.52828013	743614.465862774	2282656.45572681	1219894.44013179
UDA55	2015	34600.002777056	334625.74045082	98603.08033241	369603.505089921	90145.2363318268	566355.697331973	640987.012684065	608366.887301356	284101.775769063	0.0	97952.3196396539	27287.8966017807
UDA56	2015	543003.077523889	7055553.71839802	274345.56773797	6869897.5602635	435881.968556707	11993925.636715	11335933.335029	11809140.9728261	6246206.91659856	273589.525976903	551379.17759604	556483.284513798
UDA57	2015	6464416.33755097	7079693.10679162	7864464.43837657	4056991.8042402	8762608.92835935	8975634.86848347	13415062.6970875	8092156.64942498	6296292.59633046	2705517.54133519	8518232.11959434	5020392.69233366
UDA58	2015	14007490.4699173	13849164.3558592	11161679.5387406	8525099.33002496	13555947.7842168	12010816.1508959	17214682.2262584	8758184.27948289	6819931.00283037	4254805.09150317	11607946.9847368	10032439.7969217
UDA60	2015	0.0	195456.885385033	1058231.39917729	177197.003242848	1390471.76499538	2076148.7076282	2235591.70867078	2921634.25749903	1002988.69609122	0.0	0.0	0.0
UDA61	2015	3767771.39135486	842069.570863253	353905.769716189	4157833.97941549	2116776.16424282	2874327.26896755	3865791.44225745	2976119.94999767	5147630.58558171	6504287.74207776	7027179.15261808	7009013.62792203
UDA62	2015	4100407.61200846	6872643.49031714	622014.968221238	6610058.29214109	1837764.99049642	10928251.1818729	12628221.7680471	11188102.6929217	5193410.30800186	0.0	4393293.87000907	4363099.42118264
UDA63	2015	4822679.71534875	5093596.41763815	323839.421930613	6206004.54574807	2532088.63571314	7471591.1467913	8443879.19992822	7333880.64169454	1980870.35963688	132079.522702835	5049752.8179383	5015046.62537326
UDA64	2015	2101122.78944719	4169130.55749851	1136686.43820061	6546538.20692896	1468059.16183697	8698333.21130953	8343576.4129161	6898603.43342226	6913293.15341832	3338112.27084068	3585785.55608877	3667130.5483663
UDA65	2015	384162.488800973	435103.000651643	80554.6691282714	565840.963414047	71285.6088010679	769830.332466131	799628.506216919	699463.909546406	879163.469438077	612002.689430051	661005.235349837	676269.238959915
UDA67	2015	1411996.63724808	1304986.10854889	3841529.25480089	3492474.45803911	5304182.60630303	5842999.08628834	5914570.86055503	1188417.61738119	698181.251238622	44440.5384211399	545664.690112106	22154.4955252175
UDA68	2015	2281167.75892637	2124524.96817249	3075851.1729369	2685511.54352874	4197050.34267575	4659807.84683564	5233412.53950569	1244362.63583889	462315.789473684	153801.308003737	827655.231704001	981208.13472283
UDA69	2015	503133.692207586	575711.479467195	2637758.76520349	1950141.08986295	3558990.65648723	4288851.59618221	6755908.36457468	2286917.98007789	1032133.44685814	48240.7814550226	1170438.5986861	266237.61109715
UDA71	2015	339408.560940268	441428.766764193	1157524.39444279	1426097.41697488	1829887.54334465	2670010.75381127	4010798.04477201	1244651.01421758	328624.107743369	41581.5774208211	400615.702597898	207780.761001735
UDA72	2015	201699.422773475	4353973.82407892	929828.467408808	5316129.29278136	892014.123966185	7338942.16691074	9324493.28376643	8681309.14336961	4404767.48262051	185044.075099855	1144923.1950012	303563.538307091
UDA73	2015	67376.2473961648	939798.058615219	511595.91831602	1108059.99268254	526262.330046938	1577272.14808603	1924290.77029512	2222643.72032652	1172127.40593085	428172.121621503	28589.9126489944	11729.7082107595
UDA75	2015	3884185.63837247	3772478.02773928	3741082.74281405	3235120.15214394	4728652.14620099	4038694.8603958	5102518.18361504	2276814.21241556	1807029.91583423	1319553.43339721	2997173.42266752	2543941.71022226
UDA54	2015	1976511.92338166	3064018.35160106	2360035.27890055	4049977.86397941	3583920.74740885	6752629.01308051	8363814.92922493	6510426.48997343	3892085.31086362	1503120.81540977	1992878.48819085	1650580.78798534
UDA70	2015	566571.251560171	878307.22989002	676509.018678276	1160934.57370088	1027338.33240823	1935655.14379332	2397504.9359485	1866227.28706022	1115674.34512721	430872.706386609	571262.761385122	473142.414061444
UDA01	2021	2608606.43555555	1136450.74962963	0.0	447378.737484707	633085.871798407	1725314.71828651	4341726.29820707	2239409.18440814	581144.141379225	810725.706872159	0.0	0.0
UDA02	2021	1202643.96232687	795959.128159653	0.0	2175953.16362419	802336.451225229	3200124.11338701	5667044.48934128	2647673.23808238	1137185.84219817	1582307.56839733	0.0	0.0
UDA03	2021	0.0	1369020.39611083	2436589.76203828	1483072.00758052	1657786.25795496	3628791.08370015	4864541.76143955	4651199.43063081	3071154.54506733	1064919.8566736	420312.564644463	0.0
UDA04	2021	0.0	906255.14492179	1173829.43914748	1043327.50898076	1361351.52814058	1888709.40722646	2869390.87790539	3542195.3237394	1636674.21483089	906255.14492179	267574.294225693	0.0
UDA05	2021	1245569.68421053	707797.628808864	0.0	369071.944759611	70931.5645445789	1346677.4288956	1946965.05859095	826673.862752203	229658.352777004	1148452.8126108	0.0	0.0
UDA06	2021	0.0	62853.5335279058	67838.2322313222	91049.3091271537	39213.0793386848	148781.953782386	236533.372279072	118298.164021707	48921.687949191	3194.62559209337	36018.4537465914	0.0
UDA07	2021	2658220.35536842	1741514.26310966	0.0	3507497.77213218	4296778.85271962	12858823.2853175	14572630.7252108	9779698.54893974	2680683.17710934	5336169.63368421	0.0	0.0
UDA08	2021	0.0	392543.944636678	163321.799307959	184462.958054327	645867.540157498	917187.156439563	582573.670965552	568325.34622054	225697.976374747	0.0	0.0	0.0
UDA09	2021	14974.6712802768	111380.825126431	26205.6747404844	284426.331210966	1004763.63668952	643729.372080176	595772.444985997	278929.581016843	245925.170082513	312144.089433058	0.0	0.0
UDA10	2021	13237.7257525084	150160.267558528	0.0	1940474.30813207	626949.338169626	3516934.2862841	4889096.70915519	2642217.52812667	1784828.41510662	2460259.53177258	0.0	0.0
UDA11	2021	1699504.17777778	536685.529824561	0.0	1267516.25290597	1297367.49379579	2642133.04995121	5374563.8445736	3538440.30758699	1072636.16516741	403733.347357569	0.0	0.0
UDA12	2021	323596.220433172	499880.286406384	0.0	782109.846325898	907554.591512887	2698849.10926084	3076209.27885942	2028426.0930544	582049.832897225	1110980.79343593	0.0	0.0
UDA13	2021	0.0	0.0	241341.533964987	42452.0623199696	890881.946919328	1050623.84661558	1839232.43797214	1320719.96039549	163869.780439959	0.0	0.0	0.0
UDA14	2021	0.0	0.0	0.0	24576.0439117175	203405.957118152	390432.820810698	560387.510689554	356893.805878183	12747.4602076125	0.0	0.0	0.0
UDA15	2021	0.0	26227.9584775087	1116156.8627451	80280.3598615917	486036.207612457	914258.59976932	1200543.74567294	1992631.81050404	236279.757164041	0.0	0.0	0.0
UDA16	2021	14766.8069641387	4663.2021992017	524301.834566329	635083.728081755	906930.971422244	2004831.17576418	2115984.68709749	1993098.5209214	1015528.06235268	0.0	0.0	0.0
UDA17	2021	0.0	106768.937868183	159872.132012414	161479.286467379	4035230.46253069	1024314.79984938	312415.536105345	326041.295146591	199550.551700684	18720.1891484157	19429.3605285239	5364.55946369777
UDA18	2021	0.0	274522.263443669	421237.675574497	372932.822170699	464655.063598657	544133.00173312	836247.455043947	800248.324226744	473098.624449441	0.0	0.0	0.0
UDA20	2021	173791.175801513	1108576.7612442	1587133.24381144	1420879.24130944	1861627.58433455	1882623.77599935	2764080.6262879	2684448.02606041	1577443.35851443	30298.86414405	68259.9241883591	9602.22786583966
UDA21	2021	23602.2776423962	292089.544809277	475690.325640864	425641.392249981	512030.876915717	583941.793645358	857088.372608473	829409.614987094	496629.470854355	13562.9062484762	14002.4211970699	3608.81068444832
