valor,fecha
1.7230520300000016,2021-01-01
0.5319438000000005,2021-02-01
0.4657876500000029,2021-03-01
0.5684862199999952,2021-04-01
0.5505332900000006,2021-05-01
0.4061124399999998,2021-06-01
0.3818714700000023,2021-07-01
0.35685825000000015,2021-08-01
0.4049019799999982,2021-09-01
0.28505999999999987,2021-10-01
0.8639099999999971,2021-11-01
0.40369999999999884,2021-12-01
1.716309999999993,2022-01-01
0.5536000000000012,2022-02-01
0.7001100000000058,2022-03-01
1.1154899999999888,2022-04-01
0.5747899999999877,2022-05-01
0.4918400000000016,2022-06-01
0.43442999999999676,2022-07-01
0.40836999999999524,2022-08-01
0.47252999999999634,2022-09-01
1.853760000000002,2022-10-01
0.622720000000001,2022-11-01
0.5308800000000016,2022-12-01
0.46034999999999915,2023-01-01
0.4950499999999989,2023-02-01
0.3896000000000024,2023-03-01
0.3568100000000016,2023-04-01
0.8731300000000068,2023-05-01
0.44045999999999985,2023-06-01
0.40059999999999363,2023-07-01
0.3738699999999997,2023-08-01
0.503129999999997,2023-09-01
0.8286100000000083,2023-10-01
0.5570500000000038,2023-11-01
0.4116800000000036,2023-12-01
0.46357000000001314,2024-01-01
0.3690900000000026,2024-02-01
1.0185299999999948,2024-03-01
0.46116000000001023,2024-04-01
0.45348999999999684,2024-05-01
0.45147999999999744,2024-06-01
0.4510400000000061,2024-07-01
0.44867000000001234,2024-08-01
3.5391500000000207,2024-09-01
0.7372699999999988,2024-10-01
0.6219699999999944,2024-11-01
3.5535800000000037,2024-12-01
2.6280100000000104,2025-01-01
1.2835199999999958,2025-02-01
1.2182400000000193,2025-03-01
0.7702299999999909,2025-04-01
0.6603200000000209,2025-05-01
0.7916499999999971,2025-06-01
0.5516400000000017,2025-07-01
0.8746100000000059,2025-08-01
0.6124999999999923,2025-09-01
0.2869999999999946,2025-10-01
2.6000000000000085,2025-11-01
0.5629999999999988,2025-12-01
0.3390000000000022,2026-01-01
0.29500000000000526,2026-02-01
0.35299999999999354,2026-03-01
0.27000000000000046,2026-04-01
0.2589999999999977,2026-05-01
0.236999999999999,2026-06-01
0.2370000000000021,2026-07-01
0.2370000000000001,2026-08-01
0.23699999999999954,2026-09-01
0.23382999999999887,2026-10-01
2.4543899999999965,2026-11-01
0.5422199999999968,2026-12-01
0.4665000000000066,2027-01-01
0.4002400000000015,2027-02-01
0.3280000000000003,2027-03-01
0.3519700000000032,2027-04-01
0.32169999999999854,2027-05-01
0.29793999999999965,2027-06-01
0.27712000000000137,2027-07-01
0.26016999999999957,2027-08-01
1.2181400000000018,2027-09-01
