valor,fecha
1.8597571799999988,2021-01-01
0.9746251699999975,2021-02-01
0.8530076799999965,2021-03-01
1.2603213799999997,2021-04-01
1.7044380899999994,2021-05-01
0.9849318300000011,2021-06-01
0.9066313999999985,2021-07-01
0.829320799999999,2021-08-01
0.8578840499999997,2021-09-01
0.6221500000000015,2021-10-01
3.1544399999999913,2021-11-01
1.276460000000003,2021-12-01
3.3360400000000006,2022-01-01
1.7476100000000008,2022-02-01
1.9738999999999978,2022-03-01
2.5884099999999974,2022-04-01
1.3258800000000017,2022-05-01
1.177989999999999,2022-06-01
1.0564799999999983,2022-07-01
0.9965499999999988,2022-08-01
0.9204200000000009,2022-09-01
3.0549400000000038,2022-10-01
0.9556100000000014,2022-11-01
0.8426699999999967,2022-12-01
0.7513299999999997,2023-01-01
0.8174300000000031,2023-02-01
0.6252700000000008,2023-03-01
0.579990000000001,2023-04-01
1.64834000000001,2023-05-01
1.630040000000004,2023-06-01
0.6991599999999967,2023-07-01
0.65544,2023-08-01
0.9721100000000038,2023-09-01
1.1823499999999934,2023-10-01
1.1667599999999916,2023-11-01
0.8894099999999973,2023-12-01
1.0452300000000025,2024-01-01
0.784350000000006,2024-02-01
2.1783,2024-03-01
1.2228499999999896,2024-04-01
1.1685300000000032,2024-05-01
1.1650999999999903,2024-06-01
1.1650199999999993,2024-07-01
1.1615800000000056,2024-08-01
5.920559999999991,2024-09-01
1.5358699999999972,2024-10-01
1.3478800000000009,2024-11-01
5.885839999999988,2024-12-01
4.075839999999998,2025-01-01
2.8162499999999513,2025-02-01
3.0164700000000053,2025-03-01
2.105799999999989,2025-04-01
1.854310000000002,2025-05-01
2.213340000000002,2025-06-01
1.506029999999991,2025-07-01
2.3915299999999977,2025-08-01
1.78548000000001,2025-09-01
1.104999999999997,2025-10-01
5.231999999999995,2025-11-01
1.7560000000000098,2025-12-01
1.4050000000000042,2026-01-01
1.3769999999999938,2026-02-01
1.303999999999998,2026-03-01
1.1129999999999938,2026-04-01
1.0329999999999941,2026-05-01
0.7009999999999996,2026-06-01
0.700000000000002,2026-07-01
0.7000000000000022,2026-08-01
0.6999999999999986,2026-09-01
0.6873200000000006,2026-10-01
3.8992299999999998,2026-11-01
0.8218499999999973,2026-12-01
0.7172099999999985,2027-01-01
0.6396799999999983,2027-02-01
0.6570000000000005,2027-03-01
0.7067600000000057,2027-04-01
0.5924799999999992,2027-05-01
0.54303,2027-06-01
0.500889999999997,2027-07-01
0.4588600000000009,2027-08-01
2.2994599999999994,2027-09-01
