valor,fecha
0.03171539000000223,2021-01-01
0.019943230000002643,2021-02-01
0.015861510000000578,2021-03-01
0.02096175999999872,2021-04-01
0.023361210000004462,2021-05-01
0.01600265999999806,2021-06-01
0.016187669999997212,2021-07-01
0.01602935999999744,2021-08-01
0.04399489999999773,2021-09-01
0.016500000000000625,2021-10-01
0.1033999999999935,2021-11-01
0.02114999999999867,2021-12-01
0.033569999999997435,2022-01-01
0.02300000000000324,2022-02-01
0.03182999999999936,2022-03-01
0.07433000000000334,2022-04-01
0.023859999999999104,2022-05-01
0.022199999999998,2022-06-01
0.021000000000000796,2022-07-01
0.020050000000001234,2022-08-01
0.018799999999998818,2022-09-01
0.10527000000000086,2022-10-01
0.02459999999999951,2022-11-01
0.022349999999999426,2022-12-01
0.02039999999999864,2023-01-01
0.01969000000000065,2023-02-01
0.017549999999999955,2023-03-01
0.01680000000000348,2023-04-01
0.07560999999999751,2023-05-01
0.08525000000000205,2023-06-01
0.02850000000000108,2023-07-01
0.026849999999999596,2023-08-01
0.05865000000000009,2023-09-01
0.02881999999999607,2023-10-01
0.02481000000000222,2023-11-01
0.022369999999995116,2023-12-01
0.02336999999999989,2024-01-01
0.019800000000003593,2024-02-01
0.05689000000000988,2024-03-01
0.022369999999995116,2024-04-01
0.018109999999992965,2024-05-01
0.017849999999995703,2024-06-01
0.017849999999995703,2024-07-01
0.017700000000004934,2024-08-01
0.3296500000000009,2024-09-01
0.03795000000000215,2024-10-01
0.034199999999998454,2024-11-01
0.3041600000000244,2024-12-01
0.1108199999999897,2025-01-01
0.09406999999998789,2025-02-01
0.09611000000001013,2025-03-01
0.050600000000002865,2025-04-01
0.04649000000000569,2025-05-01
0.07693000000000438,2025-06-01
0.0400499999999937,2025-07-01
0.07182000000000244,2025-08-01
0.05084999999999695,2025-09-01
0.030000000000001137,2025-10-01
0.20699999999999363,2025-11-01
0.03100000000000591,2025-12-01
0.030000000000001137,2026-01-01
0.030000000000001137,2026-02-01
0.02599999999999625,2026-03-01
0.016999999999995907,2026-04-01
0.015000000000000568,2026-05-01
0.015000000000000568,2026-06-01
0.015000000000000568,2026-07-01
0.015000000000000568,2026-08-01
0.015000000000000568,2026-09-01
0.02009999999999934,2026-10-01
0.15686999999999784,2026-11-01
0.025350000000003092,2026-12-01
0.02295000000000158,2027-01-01
0.02084999999999937,2027-02-01
0.03499999999999659,2027-03-01
0.02185999999999666,2027-04-01
0.019199999999997885,2027-05-01
0.018000000000000682,2027-06-01
0.016799999999999926,2027-07-01
0.01576000000000022,2027-08-01
0.13098000000000098,2027-09-01
