valor,fecha
0.23551941000000198,2021-01-01
0.09447478999999959,2021-02-01
0.07581711000000269,2021-03-01
0.10803604000000178,2021-04-01
0.25191879999999855,2021-05-01
0.08964538000000033,2021-06-01
0.08107186000000155,2021-07-01
0.07303046999999907,2021-08-01
0.12367249000000058,2021-09-01
0.05971999999999866,2021-10-01
0.28435000000000343,2021-11-01
0.1293799999999976,2021-12-01
0.2579100000000025,2022-01-01
0.1940799999999996,2022-02-01
0.19451999999999714,2022-03-01
0.2717099999999988,2022-04-01
0.1371199999999959,2022-05-01
0.11863999999999919,2022-06-01
0.10408000000000328,2022-07-01
0.09921999999999898,2022-08-01
0.08545000000000158,2022-09-01
0.20978999999999814,2022-10-01
0.09306000000000125,2022-11-01
0.08051999999999992,2022-12-01
0.07069999999999865,2023-01-01
0.07003999999999877,2023-02-01
0.05752000000000024,2023-03-01
0.05308000000000135,2023-04-01
0.16701000000000477,2023-05-01
0.1435600000000008,2023-06-01
0.06913999999999731,2023-07-01
0.06337999999999866,2023-08-01
0.09465999999999752,2023-09-01
0.12618999999999403,2023-10-01
0.09825999999999624,2023-11-01
0.08441999999999439,2023-12-01
0.09514000000000067,2024-01-01
0.07402000000000442,2024-02-01
0.19809000000000765,2024-03-01
0.11999000000000137,2024-04-01
0.11365999999999588,2024-05-01
0.11332000000000164,2024-06-01
0.1132999999999953,2024-07-01
0.11292000000000257,2024-08-01
0.6636299999999977,2024-09-01
0.16118000000000166,2024-10-01
0.13741999999999877,2024-11-01
0.4420200000000136,2024-12-01
0.37794999999999845,2025-01-01
0.2804200000000492,2025-02-01
0.3119599999999991,2025-03-01
0.2142599999999959,2025-04-01
0.185939999999988,2025-05-01
0.22988999999999749,2025-06-01
0.14744000000000312,2025-07-01
0.29273000000000593,2025-08-01
0.15994999999999493,2025-09-01
0.10199999999999676,2025-10-01
0.4549999999999983,2025-11-01
0.18600000000000705,2025-12-01
0.1419999999999959,2026-01-01
0.13800000000000523,2026-02-01
0.13299999999999557,2026-03-01
0.10999999999999943,2026-04-01
0.09999999999999432,2026-05-01
0.06799999999999784,2026-06-01
0.0660000000000025,2026-07-01
0.0660000000000025,2026-08-01
0.06599999999999895,2026-09-01
0.062180000000001456,2026-10-01
0.3356599999999972,2026-11-01
0.08478999999999814,2026-12-01
0.07179999999999964,2027-01-01
0.06149999999999878,2027-02-01
0.0660000000000025,2027-03-01
0.06389000000000067,2027-04-01
0.0555000000000021,2027-05-01
0.05023999999999873,2027-06-01
0.045880000000000365,2027-07-01
0.04170999999999836,2027-08-01
0.2889300000000006,2027-09-01
